MessageId,LatencyMs,SentTimestamp,ReceivedTimestamp
1,7.874,638905114937035877,638905114937114618
2,9.566,638905114937035877,638905114937131532
3,13.932,638905114937035877,638905114937175198
4,14.985,638905114937035877,638905114937185724
5,14.985,638905114937035877,638905114937185724
6,16.432,638905114937035877,638905114937200194
7,17.716,638905114937035877,638905114937213033
8,19.069,638905114937035877,638905114937226566
9,20.492,638905114937035877,638905114937240793
10,20.492,638905114937035877,638905114937240793
11,21.954,638905114937035877,638905114937255421
12,23.377,638905114937035877,638905114937269651
13,24.388,638905114937035877,638905114937279760
14,25.388,638905114937035877,638905114937289754
15,26.388,638905114937035877,638905114937299760
16,27.388,638905114937035877,638905114937309752
17,27.388,638905114937035877,638905114937309752
18,28.861,638905114937035877,638905114937324483
19,30.024,638905114937035877,638905114937336112
20,34.993,638905114937035877,638905114937385809
21,34.993,638905114937035877,638905114937385809
22,36.415,638905114937035877,638905114937400025
23,37.802,638905114937035877,638905114937413893
24,37.802,638905114937035877,638905114937413893
25,39.303,638905114937035877,638905114937428903
26,40.666,638905114937035877,638905114937442540
27,41.674,638905114937035877,638905114937452612
28,41.674,638905114937035877,638905114937452612
29,43.110,638905114937035877,638905114937466977
30,44.596,638905114937035877,638905114937481836
31,45.998,638905114937035877,638905114937495854
32,45.998,638905114937035877,638905114937495854
33,47.458,638905114937035877,638905114937510457
34,47.458,638905114937035877,638905114937510457
35,48.957,638905114937035877,638905114937525447
36,50.258,638905114937035877,638905114937538453
37,51.266,638905114937035877,638905114937548541
38,52.268,638905114937035877,638905114937558552
39,53.267,638905114937035877,638905114937568550
40,54.267,638905114937035877,638905114937578550
41,55.267,638905114937035877,638905114937588542
42,56.268,638905114937035877,638905114937598559
43,57.266,638905114937035877,638905114937608540
44,58.267,638905114937035877,638905114937618547
45,60.274,638905114937035877,638905114937638617
46,61.273,638905114937035877,638905114937648607
47,61.273,638905114937035877,638905114937648607
48,62.726,638905114937035877,638905114937663141
49,64.103,638905114937035877,638905114937676909
50,65.584,638905114937035877,638905114937691715
51,66.981,638905114937035877,638905114937705687
52,66.981,638905114937035877,638905114937705687
53,68.455,638905114937035877,638905114937720426
54,69.823,638905114937035877,638905114937734106
55,70.828,638905114937035877,638905114937744152
56,70.828,638905114937035877,638905114937744152
57,72.316,638905114937035877,638905114937759036
58,73.822,638905114937035877,638905114937774093
59,73.822,638905114937035877,638905114937774093
60,75.280,638905114937035877,638905114937788675
61,76.286,638905114937035877,638905114937798734
62,77.697,638905114937035877,638905114937812849
63,77.697,638905114937035877,638905114937812849
64,79.762,638905114937035877,638905114937833499
65,81.254,638905114937035877,638905114937848420
66,81.254,638905114937035877,638905114937848420
67,82.747,638905114937035877,638905114937863342
68,83.834,638905114937035877,638905114937874215
69,84.845,638905114937035877,638905114937884329
70,85.846,638905114937035877,638905114937894332
71,87.295,638905114937035877,638905114937908827
72,87.295,638905114937035877,638905114937908827
73,88.692,638905114937035877,638905114937922793
74,90.125,638905114937035877,638905114937937122
75,91.135,638905114937035877,638905114937947230
76,92.134,638905114937035877,638905114937957218
77,94.134,638905114937035877,638905114937977220
78,94.134,638905114937035877,638905114937977220
79,95.133,638905114937035877,638905114937987206
80,96.569,638905114937035877,638905114938001565
81,97.575,638905114937035877,638905114938011628
82,98.581,638905114937035877,638905114938021691
83,99.860,638905114937035877,638905114938034475
84,100.878,638905114937035877,638905114938044654
85,101.884,638905114937035877,638905114938054721
86,103.330,638905114937035877,638905114938069172
87,103.330,638905114937035877,638905114938069172
88,104.729,638905114937035877,638905114938083165
89,106.112,638905114937035877,638905114938097000
90,107.499,638905114937035877,638905114938110871
91,108.507,638905114937035877,638905114938120951
92,109.507,638905114937035877,638905114938130947
93,110.506,638905114937035877,638905114938140934
94,111.506,638905114937035877,638905114938150935
95,112.566,638905114937035877,638905114938161541
96,113.743,638905114937035877,638905114938173307
97,115.161,638905114937035877,638905114938187487
98,115.161,638905114937035877,638905114938187487
99,116.656,638905114937035877,638905114938202433
100,118.021,638905114937035877,638905114938216082
101,143.436,638905114937035877,638905114938470235
102,143.436,638905114937035877,638905114938470235
103,144.908,638905114937035877,638905114938484959
104,146.403,638905114937035877,638905114938499903
105,147.413,638905114937035877,638905114938510004
106,148.436,638905114937035877,638905114938520232
107,149.483,638905114937035877,638905114938530704
108,149.483,638905114937035877,638905114938530704
109,150.871,638905114937035877,638905114938544586
110,152.027,638905114937035877,638905114938556151
111,153.495,638905114937035877,638905114938570822
112,154.708,638905114937035877,638905114938582959
113,154.708,638905114937035877,638905114938582959
114,156.178,638905114937035877,638905114938597657
115,157.673,638905114937035877,638905114938612605
116,159.161,638905114937035877,638905114938627489
117,159.161,638905114937035877,638905114938627489
118,160.636,638905114937035877,638905114938642235
119,162.068,638905114937035877,638905114938656552
120,162.068,638905114937035877,638905114938656552
121,163.484,638905114937035877,638905114938670720
122,164.793,638905114937035877,638905114938683806
123,165.998,638905114937035877,638905114938695858
124,165.998,638905114937035877,638905114938695858
125,167.450,638905114937035877,638905114938710377
126,168.941,638905114937035877,638905114938725290
127,168.941,638905114937035877,638905114938725290
128,170.410,638905114937035877,638905114938739980
129,171.763,638905114937035877,638905114938753506
130,172.768,638905114937035877,638905114938763554
131,172.768,638905114937035877,638905114938763554
132,175.269,638905114937035877,638905114938788562
133,175.269,638905114937035877,638905114938788562
134,176.643,638905114937035877,638905114938802302
135,177.661,638905114937035877,638905114938812485
136,178.929,638905114937035877,638905114938825169
137,180.108,638905114937035877,638905114938836954
138,180.108,638905114937035877,638905114938836954
139,181.607,638905114937035877,638905114938851943
140,182.847,638905114937035877,638905114938864345
141,182.847,638905114937035877,638905114938864345
142,184.331,638905114937035877,638905114938879187
143,185.477,638905114937035877,638905114938890650
144,186.923,638905114937035877,638905114938905102
145,186.923,638905114937035877,638905114938905102
146,188.231,638905114937035877,638905114938918190
147,189.667,638905114937035877,638905114938932551
148,191.112,638905114937035877,638905114938946999
