MessageId,LatencyMs,SentTimestamp,ReceivedTimestamp,,,,
119,180.121,6.3891E+17,6.3891E+17,,,,
120,180.121,6.3891E+17,6.3891E+17,,,,
121,181.544,6.3891E+17,6.3891E+17,,,,
122,182.635,6.3891E+17,6.3891E+17,,,,
123,183.642,6.3891E+17,6.3891E+17,,,,
124,185.005,6.3891E+17,6.3891E+17,,,,
125,186.011,6.3891E+17,6.3891E+17,,,,
126,187.437,6.3891E+17,6.3891E+17,,,,
127,188.553,6.3891E+17,6.3891E+17,,,,
128,189.88,6.3891E+17,6.3891E+17,,,,
129,190.886,6.3891E+17,6.3891E+17,,,,
130,191.9,6.3891E+17,6.3891E+17,,,,
131,193.183,6.3891E+17,6.3891E+17,,,,
132,194.622,6.3891E+17,6.3891E+17,,,,
133,196.114,6.3891E+17,6.3891E+17,,,,
134,196.114,6.3891E+17,6.3891E+17,,,,
135,197.581,6.3891E+17,6.3891E+17,,,,
136,200.07,6.3891E+17,6.3891E+17,,,,
137,200.07,6.3891E+17,6.3891E+17,,,,
138,201.567,6.3891E+17,6.3891E+17,,,,
139,203.028,6.3891E+17,6.3891E+17,,,,
140,204.164,6.3891E+17,6.3891E+17,,,,
141,205.172,6.3891E+17,6.3891E+17,,,,
142,206.866,6.3891E+17,6.3891E+17,,,,
143,208.229,6.3891E+17,6.3891E+17,,,,
144,209.681,6.3891E+17,6.3891E+17,,,,
145,209.681,6.3891E+17,6.3891E+17,,,,
146,211.164,6.3891E+17,6.3891E+17,,,,
147,212.617,6.3891E+17,6.3891E+17,,,,
148,213.771,6.3891E+17,6.3891E+17,,,,
149,214.781,6.3891E+17,6.3891E+17,,,,
150,215.786,6.3891E+17,6.3891E+17,,,,
151,217.922,6.3891E+17,6.3891E+17,,,,
152,217.922,6.3891E+17,6.3891E+17,,,,
153,219.957,6.3891E+17,6.3891E+17,,,,
154,220.979,6.3891E+17,6.3891E+17,,,,
155,220.979,6.3891E+17,6.3891E+17,,,,
156,222.476,6.3891E+17,6.3891E+17,,,,
157,223.935,6.3891E+17,6.3891E+17,,,,
158,225.042,6.3891E+17,6.3891E+17,,,,
159,227.453,6.3891E+17,6.3891E+17,,,,
160,227.453,6.3891E+17,6.3891E+17,,,,
161,228.824,6.3891E+17,6.3891E+17,,,,
162,230.191,6.3891E+17,6.3891E+17,,,,
163,231.523,6.3891E+17,6.3891E+17,,,,
164,233.014,6.3891E+17,6.3891E+17,,,,
165,234.505,6.3891E+17,6.3891E+17,,,,
166,234.505,6.3891E+17,6.3891E+17,,,,
167,235.857,6.3891E+17,6.3891E+17,,,,
168,237.077,6.3891E+17,6.3891E+17,,,,
169,237.077,6.3891E+17,6.3891E+17,,,,
170,238.571,6.3891E+17,6.3891E+17,,,,
171,240.016,6.3891E+17,6.3891E+17,,,,
172,241.178,6.3891E+17,6.3891E+17,,,,
173,242.214,6.3891E+17,6.3891E+17,,,,
174,243.368,6.3891E+17,6.3891E+17,,,,
175,243.368,6.3891E+17,6.3891E+17,,,,
176,244.751,6.3891E+17,6.3891E+17,,,,
177,246.084,6.3891E+17,6.3891E+17,,,,
178,247.911,6.3891E+17,6.3891E+17,,,,
179,247.911,6.3891E+17,6.3891E+17,,,,
180,250.729,6.3891E+17,6.3891E+17,,,,
181,252.038,6.3891E+17,6.3891E+17,,,,
182,253.044,6.3891E+17,6.3891E+17,,,,
183,254.051,6.3891E+17,6.3891E+17,,,,
184,254.051,6.3891E+17,6.3891E+17,,,,
185,256.528,6.3891E+17,6.3891E+17,,,,
186,257.542,6.3891E+17,6.3891E+17,,,,
187,258.547,6.3891E+17,6.3891E+17,,,,
188,259.93,6.3891E+17,6.3891E+17,,,,
189,259.93,6.3891E+17,6.3891E+17,,,,
190,261.412,6.3891E+17,6.3891E+17,,,,
191,263.897,6.3891E+17,6.3891E+17,,,,
192,263.897,6.3891E+17,6.3891E+17,,,,
193,265.337,6.3891E+17,6.3891E+17,,,,
194,267.152,6.3891E+17,6.3891E+17,,,,
195,269.007,6.3891E+17,6.3891E+17,,,,
196,269.007,6.3891E+17,6.3891E+17,,,,
197,270.505,6.3891E+17,6.3891E+17,,,,
198,271.777,6.3891E+17,6.3891E+17,,,,
199,272.782,6.3891E+17,6.3891E+17,,,,
200,274.193,6.3891E+17,6.3891E+17,,,,
201,297.558,6.3891E+17,6.3891E+17,,,,
202,297.558,6.3891E+17,6.3891E+17,,,,
203,298.954,6.3891E+17,6.3891E+17,,,,
204,300.375,6.3891E+17,6.3891E+17,,,,
205,301.381,6.3891E+17,6.3891E+17,,,,
206,302.854,6.3891E+17,6.3891E+17,,,,
207,303.865,6.3891E+17,6.3891E+17,,,,
208,305.054,6.3891E+17,6.3891E+17,,,,
209,306.53,6.3891E+17,6.3891E+17,,,,
210,307.654,6.3891E+17,6.3891E+17,,,,
211,308.689,6.3891E+17,6.3891E+17,,,,
212,310.137,6.3891E+17,6.3891E+17,,,,
213,311.714,6.3891E+17,6.3891E+17,,,,
214,311.714,6.3891E+17,6.3891E+17,,,,
215,312.993,6.3891E+17,6.3891E+17,,,,
216,314.41,6.3891E+17,6.3891E+17,,,,
217,315.857,6.3891E+17,6.3891E+17,,,,
218,316.999,6.3891E+17,6.3891E+17,,,,
219,318.007,6.3891E+17,6.3891E+17,,,,
220,319.424,6.3891E+17,6.3891E+17,,,,
221,320.43,6.3891E+17,6.3891E+17,,,,
222,321.491,6.3891E+17,6.3891E+17,,,,
223,322.497,6.3891E+17,6.3891E+17,,,,
224,323.865,6.3891E+17,6.3891E+17,,,,
225,324.866,6.3891E+17,6.3891E+17,,,,
226,325.934,6.3891E+17,6.3891E+17,,,,
227,327.389,6.3891E+17,6.3891E+17,,,,
228,328.651,6.3891E+17,6.3891E+17,,,,
229,329.696,6.3891E+17,6.3891E+17,,,,
230,331.046,6.3891E+17,6.3891E+17,,,,
231,331.046,6.3891E+17,6.3891E+17,,,,
232,334.051,6.3891E+17,6.3891E+17,,,,
233,334.051,6.3891E+17,6.3891E+17,,,,
234,335.26,6.3891E+17,6.3891E+17,,,,
235,336.65,6.3891E+17,6.3891E+17,,,,
236,337.655,6.3891E+17,6.3891E+17,,,,
237,338.826,6.3891E+17,6.3891E+17,,,,
238,339.959,6.3891E+17,6.3891E+17,,,,
239,340.963,6.3891E+17,6.3891E+17,,,,
240,341.966,6.3891E+17,6.3891E+17,,,,
241,343.699,6.3891E+17,6.3891E+17,,,,
242,345.192,6.3891E+17,6.3891E+17,,,,
243,346.66,6.3891E+17,6.3891E+17,,,,
244,350.639,6.3891E+17,6.3891E+17,,,,
245,352.076,6.3891E+17,6.3891E+17,,,,
246,352.076,6.3891E+17,6.3891E+17,,,,
247,353.559,6.3891E+17,6.3891E+17,,,,
248,354.565,6.3891E+17,6.3891E+17,,,,
249,355.946,6.3891E+17,6.3891E+17,,,,
250,356.953,6.3891E+17,6.3891E+17,,,,
251,358.031,6.3891E+17,6.3891E+17,,,,
252,359.457,6.3891E+17,6.3891E+17,,,,
253,360.949,6.3891E+17,6.3891E+17,,,,
254,362.151,6.3891E+17,6.3891E+17,,,,
255,363.591,6.3891E+17,6.3891E+17,,,,
256,364.096,6.3891E+17,6.3891E+17,,,,
257,365.126,6.3891E+17,6.3891E+17,,,,
258,366.616,6.3891E+17,6.3891E+17,,,,
259,367.882,6.3891E+17,6.3891E+17,,,,
260,369.249,6.3891E+17,6.3891E+17,,,,
261,370.665,6.3891E+17,6.3891E+17,,,,
262,370.665,6.3891E+17,6.3891E+17,,,,
263,372.105,6.3891E+17,6.3891E+17,,,,
264,373.541,6.3891E+17,6.3891E+17,,,,
265,374.982,6.3891E+17,6.3891E+17,,,,
266,375.991,6.3891E+17,6.3891E+17,,,,
267,377.085,6.3891E+17,6.3891E+17,,,,
268,378.164,6.3891E+17,6.3891E+17,,,,
269,379.349,6.3891E+17,6.3891E+17,,,,
270,380.826,6.3891E+17,6.3891E+17,,,,
271,382.183,6.3891E+17,6.3891E+17,,,,
272,383.675,6.3891E+17,6.3891E+17,,,,
273,383.675,6.3891E+17,6.3891E+17,,,,
274,385.171,6.3891E+17,6.3891E+17,,,,
275,386.676,6.3891E+17,6.3891E+17,,,,
276,387.918,6.3891E+17,6.3891E+17,,,,
277,390.148,6.3891E+17,6.3891E+17,,,,
278,390.148,6.3891E+17,6.3891E+17,,,,
279,391.638,6.3891E+17,6.3891E+17,,,,
280,393.111,6.3891E+17,6.3891E+17,,,,
281,394.13,6.3891E+17,6.3891E+17,,,,
282,395.156,6.3891E+17,6.3891E+17,,,,
283,397.096,6.3891E+17,6.3891E+17,,,,
284,398.485,6.3891E+17,6.3891E+17,,,,
285,399.492,6.3891E+17,6.3891E+17,,,,
286,400.918,6.3891E+17,6.3891E+17,,,,
287,400.918,6.3891E+17,6.3891E+17,,,,
288,402.393,6.3891E+17,6.3891E+17,,,,
289,403.541,6.3891E+17,6.3891E+17,,,,
290,404.722,6.3891E+17,6.3891E+17,,,,
291,406.196,6.3891E+17,6.3891E+17,,,,
292,407.721,6.3891E+17,6.3891E+17,,,,
293,408.898,6.3891E+17,6.3891E+17,,,,
294,409.941,6.3891E+17,6.3891E+17,,,,
295,411.443,6.3891E+17,6.3891E+17,,,,
296,413.838,6.3891E+17,6.3891E+17,,,,
297,413.838,6.3891E+17,6.3891E+17,,,,
298,415.25,6.3891E+17,6.3891E+17,,,,
299,416.641,6.3891E+17,6.3891E+17,,,,
300,417.65,6.3891E+17,6.3891E+17,,,,
301,437.298,6.3891E+17,6.3891E+17,,,,
302,437.298,6.3891E+17,6.3891E+17,,,,
303,439.768,6.3891E+17,6.3891E+17,,,,
304,441.24,6.3891E+17,6.3891E+17,,,,
305,441.24,6.3891E+17,6.3891E+17,,,,
306,442.611,6.3891E+17,6.3891E+17,,,,
307,444.064,6.3891E+17,6.3891E+17,,,,
308,445.118,6.3891E+17,6.3891E+17,,,,
309,446.28,6.3891E+17,6.3891E+17,,,,
310,447.549,6.3891E+17,6.3891E+17,,,,
311,448.815,6.3891E+17,6.3891E+17,,,,
312,450.323,6.3891E+17,6.3891E+17,,,,
313,451.797,6.3891E+17,6.3891E+17,,,,
314,451.797,6.3891E+17,6.3891E+17,,,,
315,453.212,6.3891E+17,6.3891E+17,,,,
316,454.616,6.3891E+17,6.3891E+17,,,,
317,455.812,6.3891E+17,6.3891E+17,,,,
318,456.818,6.3891E+17,6.3891E+17,,,,
319,457.975,6.3891E+17,6.3891E+17,,,,
320,458.984,6.3891E+17,6.3891E+17,,,,
321,460.368,6.3891E+17,6.3891E+17,,,,
322,461.375,6.3891E+17,6.3891E+17,,,,
323,462.834,6.3891E+17,6.3891E+17,,,,
324,464.301,6.3891E+17,6.3891E+17,,,,
325,465.756,6.3891E+17,6.3891E+17,,,,
326,465.756,6.3891E+17,6.3891E+17,,,,
327,467.781,6.3891E+17,6.3891E+17,,,,
328,468.854,6.3891E+17,6.3891E+17,,,,
329,470.077,6.3891E+17,6.3891E+17,,,,
330,471.57,6.3891E+17,6.3891E+17,,,,
331,472.074,6.3891E+17,6.3891E+17,,,,
332,474.786,6.3891E+17,6.3891E+17,,,,
333,474.786,6.3891E+17,6.3891E+17,,,,
334,476.286,6.3891E+17,6.3891E+17,,,,
335,477.79,6.3891E+17,6.3891E+17,,,,
336,477.79,6.3891E+17,6.3891E+17,,,,
337,479.21,6.3891E+17,6.3891E+17,,,,
338,480.56,6.3891E+17,6.3891E+17,,,,
339,482.568,6.3891E+17,6.3891E+17,,,,
340,482.568,6.3891E+17,6.3891E+17,,,,
341,484.047,6.3891E+17,6.3891E+17,,,,
342,485.352,6.3891E+17,6.3891E+17,,,,
343,487.166,6.3891E+17,6.3891E+17,,,,
344,488.235,6.3891E+17,6.3891E+17,,,,
345,489.298,6.3891E+17,6.3891E+17,,,,
346,490.35,6.3891E+17,6.3891E+17,,,,
347,491.403,6.3891E+17,6.3891E+17,,,,
348,492.465,6.3891E+17,6.3891E+17,,,,
349,493.522,6.3891E+17,6.3891E+17,,,,
350,494.578,6.3891E+17,6.3891E+17,,,,
351,496.182,6.3891E+17,6.3891E+17,,,,
352,497.227,6.3891E+17,6.3891E+17,,,,
353,497.756,6.3891E+17,6.3891E+17,,,,
354,499.131,6.3891E+17,6.3891E+17,,,,
355,500.158,6.3891E+17,6.3891E+17,,,,
356,501.397,6.3891E+17,6.3891E+17,,,,
357,502.675,6.3891E+17,6.3891E+17,,,,
358,503.68,6.3891E+17,6.3891E+17,,,,
359,505.005,6.3891E+17,6.3891E+17,,,,
360,506.405,6.3891E+17,6.3891E+17,,,,
361,507.591,6.3891E+17,6.3891E+17,,,,
362,508.597,6.3891E+17,6.3891E+17,,,,
363,509.904,6.3891E+17,6.3891E+17,,,,
364,510.909,6.3891E+17,6.3891E+17,,,,
365,512.243,6.3891E+17,6.3891E+17,,,,
366,513.497,6.3891E+17,6.3891E+17,,,,
367,515.163,6.3891E+17,6.3891E+17,,,,
368,516.733,6.3891E+17,6.3891E+17,,,,
369,517.785,6.3891E+17,6.3891E+17,,,,
370,518.862,6.3891E+17,6.3891E+17,,,,
371,519.913,6.3891E+17,6.3891E+17,,,,
372,521.504,6.3891E+17,6.3891E+17,,,,
373,522.576,6.3891E+17,6.3891E+17,,,,
374,523.636,6.3891E+17,6.3891E+17,,,,
375,524.689,6.3891E+17,6.3891E+17,,,,
376,525.731,6.3891E+17,6.3891E+17,,,,
377,526.279,6.3891E+17,6.3891E+17,,,,
378,527.528,6.3891E+17,6.3891E+17,,,,
379,528.794,6.3891E+17,6.3891E+17,,,,
380,530.243,6.3891E+17,6.3891E+17,,,,
381,531.623,6.3891E+17,6.3891E+17,,,,
382,532.631,6.3891E+17,6.3891E+17,,,,
383,533.774,6.3891E+17,6.3891E+17,,,,
384,535.271,6.3891E+17,6.3891E+17,,,,
385,535.777,6.3891E+17,6.3891E+17,,,,
386,537.246,6.3891E+17,6.3891E+17,,,,
387,538.252,6.3891E+17,6.3891E+17,,,,
388,539.715,6.3891E+17,6.3891E+17,,,,
389,541.204,6.3891E+17,6.3891E+17,,,,
390,542.212,6.3891E+17,6.3891E+17,,,,
391,543.484,6.3891E+17,6.3891E+17,,,,
392,544.876,6.3891E+17,6.3891E+17,,,,
393,546.384,6.3891E+17,6.3891E+17,,,,
394,547.792,6.3891E+17,6.3891E+17,,,,
395,547.792,6.3891E+17,6.3891E+17,,,,
396,550.278,6.3891E+17,6.3891E+17,,,,
397,551.323,6.3891E+17,6.3891E+17,,,,
398,552.396,6.3891E+17,6.3891E+17,,,,
399,553.991,6.3891E+17,6.3891E+17,,,,
400,555.593,6.3891E+17,6.3891E+17,,,,
401,574.534,6.3891E+17,6.3891E+17,,,,
402,574.534,6.3891E+17,6.3891E+17,,,,
403,577.507,6.3891E+17,6.3891E+17,,,,
404,578.516,6.3891E+17,6.3891E+17,,,,
405,579.989,6.3891E+17,6.3891E+17,,,,
406,581.257,6.3891E+17,6.3891E+17,,,,
407,582.502,6.3891E+17,6.3891E+17,,,,
408,583.982,6.3891E+17,6.3891E+17,,,,
409,583.982,6.3891E+17,6.3891E+17,,,,
410,585.399,6.3891E+17,6.3891E+17,,,,
411,586.881,6.3891E+17,6.3891E+17,,,,
412,588.087,6.3891E+17,6.3891E+17,,,,
413,589.093,6.3891E+17,6.3891E+17,,,,
414,590.521,6.3891E+17,6.3891E+17,,,,
415,591.902,6.3891E+17,6.3891E+17,,,,
416,593.233,6.3891E+17,6.3891E+17,,,,
417,594.65,6.3891E+17,6.3891E+17,,,,
418,596.142,6.3891E+17,6.3891E+17,,,,
419,597.266,6.3891E+17,6.3891E+17,,,,
420,598.328,6.3891E+17,6.3891E+17,,,,
421,599.654,6.3891E+17,6.3891E+17,,,,
422,601.046,6.3891E+17,6.3891E+17,,,,
423,602.326,6.3891E+17,6.3891E+17,,,,
424,603.594,6.3891E+17,6.3891E+17,,,,
425,605.019,6.3891E+17,6.3891E+17,,,,
426,606.319,6.3891E+17,6.3891E+17,,,,
427,607.324,6.3891E+17,6.3891E+17,,,,
428,607.838,6.3891E+17,6.3891E+17,,,,
429,609.06,6.3891E+17,6.3891E+17,,,,
430,610.568,6.3891E+17,6.3891E+17,,,,
431,611.597,6.3891E+17,6.3891E+17,,,,
432,612.75,6.3891E+17,6.3891E+17,,,,
433,614.241,6.3891E+17,6.3891E+17,,,,
434,615.257,6.3891E+17,6.3891E+17,,,,
435,616.588,6.3891E+17,6.3891E+17,,,,
436,617.897,6.3891E+17,6.3891E+17,,,,
437,619.345,6.3891E+17,6.3891E+17,,,,
438,621.18,6.3891E+17,6.3891E+17,,,,
439,621.18,6.3891E+17,6.3891E+17,,,,
440,622.389,6.3891E+17,6.3891E+17,,,,
441,623.895,6.3891E+17,6.3891E+17,,,,
442,625.361,6.3891E+17,6.3891E+17,,,,
443,626.422,6.3891E+17,6.3891E+17,,,,
444,627.926,6.3891E+17,6.3891E+17,,,,
445,629.537,6.3891E+17,6.3891E+17,,,,
446,631.717,6.3891E+17,6.3891E+17,,,,
447,633.18,6.3891E+17,6.3891E+17,,,,
448,634.502,6.3891E+17,6.3891E+17,,,,
449,635.51,6.3891E+17,6.3891E+17,,,,
450,636.976,6.3891E+17,6.3891E+17,,,,
451,636.976,6.3891E+17,6.3891E+17,,,,
452,638.454,6.3891E+17,6.3891E+17,,,,
453,639.907,6.3891E+17,6.3891E+17,,,,
454,641.194,6.3891E+17,6.3891E+17,,,,
455,642.7,6.3891E+17,6.3891E+17,,,,
456,643.814,6.3891E+17,6.3891E+17,,,,
457,645.154,6.3891E+17,6.3891E+17,,,,
458,646.917,6.3891E+17,6.3891E+17,,,,
459,647.927,6.3891E+17,6.3891E+17,,,,
460,649.383,6.3891E+17,6.3891E+17,,,,
461,650.379,6.3891E+17,6.3891E+17,,,,
462,651.786,6.3891E+17,6.3891E+17,,,,
463,653.314,6.3891E+17,6.3891E+17,,,,
464,654.334,6.3891E+17,6.3891E+17,,,,
465,655.345,6.3891E+17,6.3891E+17,,,,
466,656.346,6.3891E+17,6.3891E+17,,,,
467,657.347,6.3891E+17,6.3891E+17,,,,
468,658.819,6.3891E+17,6.3891E+17,,,,
469,659.826,6.3891E+17,6.3891E+17,,,,
470,661.243,6.3891E+17,6.3891E+17,,,,
471,662.73,6.3891E+17,6.3891E+17,,,,
472,667.534,6.3891E+17,6.3891E+17,,,,
473,668.254,6.3891E+17,6.3891E+17,,,,
474,669.752,6.3891E+17,6.3891E+17,,,,
475,671.548,6.3891E+17,6.3891E+17,,,,
476,672.944,6.3891E+17,6.3891E+17,,,,
477,675.805,6.3891E+17,6.3891E+17,,,,
478,676.814,6.3891E+17,6.3891E+17,,,,
479,678.008,6.3891E+17,6.3891E+17,,,,
480,679.141,6.3891E+17,6.3891E+17,,,,
481,680.54,6.3891E+17,6.3891E+17,,,,
482,680.54,6.3891E+17,6.3891E+17,,,,
483,682.03,6.3891E+17,6.3891E+17,,,,
484,683.469,6.3891E+17,6.3891E+17,,,,
485,685.436,6.3891E+17,6.3891E+17,,,,
486,686.917,6.3891E+17,6.3891E+17,,,,
487,688.342,6.3891E+17,6.3891E+17,,,,
488,689.824,6.3891E+17,6.3891E+17,,,,
489,691.115,6.3891E+17,6.3891E+17,,,,
490,691.115,6.3891E+17,6.3891E+17,,,,
491,692.548,6.3891E+17,6.3891E+17,,,,
492,694.015,6.3891E+17,6.3891E+17,,,,
493,695.092,6.3891E+17,6.3891E+17,,,,
494,696.103,6.3891E+17,6.3891E+17,,,,
495,697.581,6.3891E+17,6.3891E+17,,,,
496,698.937,6.3891E+17,6.3891E+17,,,,
497,700.311,6.3891E+17,6.3891E+17,,,,
498,701.704,6.3891E+17,6.3891E+17,,,,
499,702.713,6.3891E+17,6.3891E+17,,,,
500,703.965,6.3891E+17,6.3891E+17,,,,
501,731.314,6.3891E+17,6.3891E+17,,,,
502,732.32,6.3891E+17,6.3891E+17,,,,
503,733.808,6.3891E+17,6.3891E+17,,,,
504,735.241,6.3891E+17,6.3891E+17,,,,
505,735.241,6.3891E+17,6.3891E+17,,,,
506,737.776,6.3891E+17,6.3891E+17,,,,
507,738.789,6.3891E+17,6.3891E+17,,,,
508,740.216,6.3891E+17,6.3891E+17,,,,
509,741.483,6.3891E+17,6.3891E+17,,,,
510,741.483,6.3891E+17,6.3891E+17,,,,
511,742.984,6.3891E+17,6.3891E+17,,,,
512,744.444,6.3891E+17,6.3891E+17,,,,
513,745.818,6.3891E+17,6.3891E+17,,,,
514,748.214,6.3891E+17,6.3891E+17,,,,
515,748.214,6.3891E+17,6.3891E+17,,,,
516,750.669,6.3891E+17,6.3891E+17,,,,
517,750.669,6.3891E+17,6.3891E+17,,,,
518,752.195,6.3891E+17,6.3891E+17,,,,
519,753.211,6.3891E+17,6.3891E+17,,,,
520,754.529,6.3891E+17,6.3891E+17,,,,
521,756.032,6.3891E+17,6.3891E+17,,,,
522,757.13,6.3891E+17,6.3891E+17,,,,
523,758.412,6.3891E+17,6.3891E+17,,,,
524,759.83,6.3891E+17,6.3891E+17,,,,
525,761.324,6.3891E+17,6.3891E+17,,,,
526,761.324,6.3891E+17,6.3891E+17,,,,
527,762.805,6.3891E+17,6.3891E+17,,,,
528,764.793,6.3891E+17,6.3891E+17,,,,
529,765.819,6.3891E+17,6.3891E+17,,,,
530,767.206,6.3891E+17,6.3891E+17,,,,
