MessageId,LatencyMs,SentTimestamp,ReceivedTimestamp
1,3.510,638902894468821536,638902894468856638
2,0.998,638902894468866786,638902894468876761
3,1.135,638902894468876761,638902894468888112
4,0.000,638902894468888112,638902894468888112
5,0.000,638902894468901845,638902894468901845
6,0.000,638902894468916621,638902894468916621
7,0.000,638902894468916621,638902894468916621
8,0.000,638902894468931356,638902894468931356
9,0.000,638902894468943906,638902894468943906
10,0.000,638902894468943906,638902894468943906
11,0.000,638902894468958447,638902894468958447
12,0.000,638902894468970628,638902894468970628
13,0.000,638902894468982482,638902894468982482
14,0.000,638902894468995557,638902894468995557
15,0.000,638902894468995557,638902894468995557
16,0.000,638902894469009278,638902894469009278
17,0.000,638902894469020342,638902894469020342
18,1.452,638902894469020342,638902894469034862
19,0.000,638902894469034862,638902894469034862
20,4.967,638902894469047348,638902894469097019
21,0.999,638902894469097019,638902894469107013
22,0.000,638902894469107013,638902894469107013
23,0.511,638902894469122540,638902894469127653
24,0.000,638902894469127653,638902894469127653
25,0.000,638902894469142652,638902894469142652
26,0.000,638902894469157493,638902894469157493
27,0.000,638902894469168884,638902894469168884
28,1.288,638902894469168884,638902894469181761
29,1.306,638902894469181761,638902894469194817
30,0.000,638902894469194817,638902894469194817
31,0.000,638902894469209176,638902894469209176
32,1.134,638902894469222025,638902894469233369
33,0.000,638902894469243438,638902894469243438
34,0.000,638902894469263383,638902894469263383
35,0.510,638902894469274854,638902894469279956
36,0.000,638902894469290595,638902894469290595
37,0.000,638902894469301266,638902894469301266
38,0.538,638902894469312105,638902894469317480
39,0.000,638902894469328155,638902894469328155
40,0.000,638902894469338730,638902894469338730
41,0.000,638902894469381116,638902894469381116
42,0.000,638902894469381116,638902894469381116
43,0.000,638902894469406230,638902894469406230
44,0.000,638902894469406230,638902894469406230
45,0.000,638902894469421182,638902894469421182
46,0.000,638902894469436115,638902894469436115
47,0.000,638902894469449664,638902894469449664
48,0.000,638902894469462071,638902894469462071
49,0.000,638902894469474038,638902894469474038
50,0.000,638902894469488591,638902894469488591
51,0.000,638902894469493716,638902894469493716
52,0.000,638902894469508039,638902894469508039
53,0.000,638902894469522288,638902894469522288
54,0.000,638902894469522288,638902894469522288
55,0.000,638902894469536670,638902894469536670
56,0.000,638902894469551412,638902894469551412
57,0.000,638902894469564157,638902894469564157
58,0.000,638902894469578292,638902894469578292
59,0.000,638902894469593237,638902894469593237
60,0.000,638902894469593237,638902894469593237
61,0.000,638902894469607782,638902894469607782
62,0.000,638902894469617846,638902894469617846
63,0.000,638902894469632594,638902894469632594
64,0.000,638902894469647198,638902894469647198
65,0.000,638902894469659250,638902894469659250
66,0.000,638902894469659250,638902894469659250
67,0.000,638902894469673232,638902894469673232
68,0.000,638902894469683322,638902894469683322
69,0.000,638902894469693338,638902894469693338
70,0.000,638902894469704982,638902894469704982
71,0.000,638902894469717203,638902894469717203
72,0.000,638902894469727261,638902894469727261
73,0.000,638902894469737644,638902894469737644
74,1.504,638902894469737644,638902894469752681
75,0.000,638902894469752681,638902894469752681
76,0.000,638902894469776334,638902894469776334
77,0.000,638902894469776334,638902894469776334
78,0.000,638902894469790358,638902894469790358
79,0.000,638902894469804938,638902894469804938
80,1.446,638902894469804938,638902894469819399
81,0.000,638902894469819399,638902894469819399
82,0.000,638902894469831739,638902894469831739
83,0.000,638902894469846146,638902894469846146
84,0.000,638902894469857513,638902894469857513
85,0.000,638902894469869100,638902894469869100
86,0.000,638902894469879731,638902894469879731
87,0.000,638902894469894415,638902894469894415
88,1.008,638902894469904918,638902894469915001
89,1.503,638902894469915001,638902894469930033
90,0.536,638902894469942473,638902894469947831
91,0.000,638902894469958465,638902894469958465
92,0.523,638902894469969041,638902894469974267
93,0.526,638902894469979499,638902894469984763
94,0.534,638902894469990023,638902894469995360
95,0.513,638902894470000580,638902894470005711
96,0.523,638902894470011062,638902894470016289
97,0.525,638902894470021596,638902894470026850
98,0.531,638902894470032145,638902894470037455
99,0.000,638902894470042722,638902894470042722
100,0.000,638902894470048010,638902894470048010
101,0.000,638902894470217591,638902894470217591
102,0.000,638902894470229399,638902894470229399
103,0.000,638902894470244035,638902894470244035
104,1.274,638902894470244035,638902894470256771
105,0.000,638902894470256771,638902894470256771
106,0.000,638902894470271216,638902894470271216
107,1.370,638902894470271216,638902894470284919
108,0.000,638902894470284919,638902894470284919
109,0.000,638902894470299059,638902894470299059
110,0.000,638902894470312673,638902894470312673
111,0.000,638902894470312673,638902894470312673
112,0.000,638902894470327659,638902894470327659
113,0.000,638902894470342026,638902894470342026
114,0.000,638902894470342026,638902894470342026
115,0.000,638902894470356836,638902894470356836
116,0.000,638902894470370152,638902894470370152
117,1.443,638902894470370152,638902894470384581
118,0.000,638902894470384581,638902894470384581
119,0.000,638902894470399286,638902894470399286
120,0.000,638902894470413523,638902894470413523
121,0.000,638902894470413523,638902894470413523
122,0.000,638902894470428439,638902894470428439
123,1.480,638902894470428439,638902894470443236
124,0.000,638902894470443236,638902894470443236
125,0.000,638902894470458202,638902894470458202
126,0.000,638902894470458202,638902894470458202
127,0.000,638902894470472422,638902894470472422
128,0.000,638902894470486954,638902894470486954
129,0.000,638902894470486954,638902894470486954
130,0.000,638902894470501996,638902894470501996
131,0.000,638902894470515976,638902894470515976
132,0.000,638902894470527286,638902894470527286
133,0.000,638902894470537958,638902894470537958
134,0.000,638902894470537958,638902894470537958
135,0.000,638902894470552089,638902894470552089
136,0.000,638902894470565610,638902894470565610
137,1.335,638902894470565610,638902894470578956
138,0.000,638902894470578956,638902894470578956
139,0.000,638902894470593768,638902894470593768
140,0.000,638902894470606112,638902894470606112
141,0.000,638902894470616986,638902894470616986
142,0.000,638902894470627043,638902894470627043
143,1.424,638902894470627043,638902894470641282
144,0.000,638902894470641282,638902894470641282
145,0.000,638902894470656354,638902894470656354
146,0.000,638902894470666834,638902894470666834
147,1.166,638902894470666834,638902894470678497
148,1.057,638902894470678497,638902894470689067
149,1.492,638902894470689067,638902894470703989
150,0.000,638902894470703989,638902894470703989
151,0.000,638902894470718487,638902894470718487
152,0.000,638902894470733263,638902894470733263
153,1.060,638902894470733263,638902894470743860
154,1.492,638902894470743860,638902894470758781
155,0.000,638902894470758781,638902894470758781
156,0.000,638902894470771460,638902894470771460
157,0.000,638902894470781574,638902894470781574
158,1.401,638902894470781574,638902894470795579
159,0.000,638902894470795579,638902894470795579
160,0.000,638902894470809261,638902894470809261
161,0.000,638902894470824252,638902894470824252
162,0.000,638902894470824252,638902894470824252
163,0.000,638902894470838683,638902894470838683
164,0.000,638902894470852095,638902894470852095
165,0.000,638902894470863147,638902894470863147
166,0.000,638902894470873225,638902894470873225
167,0.000,638902894470883228,638902894470883228
168,0.000,638902894470893215,638902894470893215
169,0.000,638902894470903229,638902894470903229
170,0.000,638902894470913221,638902894470913221
171,0.000,638902894470923220,638902894470923220
172,1.008,638902894470933216,638902894470943291
173,0.000,638902894470943291,638902894470943291
174,0.000,638902894470953295,638902894470953295
