MessageId,LatencyMs,SentTimestamp,ReceivedTimestamp
1,0.527,638905063653897121,638905063653902392
2,0.000,638905063653918438,638905063653918438
3,0.538,638905063653929043,638905063653934423
4,0.000,638905063653939621,638905063653939621
5,0.539,638905063653950284,638905063653955669
6,0.000,638905063653964089,638905063653964089
7,0.539,638905063653974726,638905063653980112
8,0.537,638905063653990884,638905063653996252
9,0.517,638905063654001481,638905063654006647
10,0.530,638905063654011941,638905063654017245
11,0.000,638905063654027793,638905063654027793
12,0.528,638905063654038303,638905063654043587
13,0.000,638905063654054340,638905063654054340
14,0.000,638905063654064981,638905063654064981
15,0.533,638905063654075295,638905063654080624
16,0.000,638905063654085987,638905063654085987
17,0.517,638905063654096572,638905063654101739
18,0.000,638905063654112336,638905063654112336
19,0.531,638905063654122966,638905063654128272
20,4.209,638905063654133596,638905063654175689
21,0.525,638905063654181627,638905063654186874
22,0.530,638905063654192223,638905063654197525
23,0.532,638905063654203050,638905063654208373
24,0.536,638905063654213688,638905063654219045
25,0.000,638905063654224338,638905063654224338
26,0.528,638905063654235108,638905063654240383
27,0.518,638905063654245622,638905063654250797
28,0.525,638905063654256054,638905063654261304
29,0.000,638905063654266552,638905063654266552
30,0.000,638905063654277156,638905063654277156
31,0.000,638905063654287802,638905063654287802
32,1.043,638905063654324614,638905063654335044
33,0.628,638905063654340528,638905063654346805
34,0.504,638905063654353109,638905063654358150
35,0.526,638905063654368702,638905063654373961
36,0.000,638905063654379272,638905063654379272
37,0.526,638905063654384540,638905063654389800
38,0.536,638905063654400239,638905063654405595
39,0.000,638905063654416484,638905063654416484
40,0.532,638905063654421776,638905063654427098
41,0.536,638905063654432343,638905063654437699
42,0.535,638905063654442940,638905063654448287
43,0.522,638905063654453553,638905063654458776
44,0.000,638905063654463973,638905063654463973
45,0.000,638905063654474614,638905063654474614
46,0.645,638905063654479937,638905063654486384
47,0.527,638905063654491430,638905063654496701
48,0.000,638905063654501919,638905063654501919
49,0.000,638905063654512737,638905063654512737
50,0.000,638905063654512737,638905063654512737
51,0.000,638905063654527172,638905063654527172
52,1.360,638905063654527172,638905063654540773
53,0.000,638905063654540773,638905063654540773
54,0.000,638905063654555465,638905063654555465
55,0.000,638905063654567910,638905063654567910
56,0.000,638905063654567910,638905063654567910
57,0.000,638905063654582135,638905063654582135
58,0.000,638905063654598261,638905063654598261
59,0.526,638905063654603340,638905063654608603
60,0.543,638905063654614074,638905063654619506
61,0.000,638905063654624761,638905063654624761
62,1.312,638905063654624761,638905063654637881
63,1.347,638905063654637881,638905063654651351
64,0.000,638905063654651351,638905063654651351
65,0.000,638905063654666031,638905063654666031
66,1.253,638905063654666031,638905063654678562
67,1.439,638905063654678562,638905063654692950
68,0.000,638905063654692950,638905063654692950
69,0.000,638905063654707724,638905063654707724
70,0.000,638905063654718086,638905063654718086
71,0.518,638905063654723323,638905063654728507
72,0.525,638905063654733765,638905063654739019
73,0.000,638905063654744260,638905063654744260
74,0.000,638905063654754830,638905063654754830
75,0.000,638905063654765287,638905063654765287
76,0.000,638905063654775689,638905063654775689
77,0.000,638905063654786115,638905063654786115
78,0.525,638905063654791342,638905063654796591
79,0.530,638905063654801851,638905063654807153
80,0.527,638905063654812405,638905063654817672
81,0.000,638905063654823675,638905063654823675
82,0.000,638905063654834290,638905063654834290
83,0.554,638905063654839512,638905063654845049
84,0.000,638905063654855613,638905063654855613
85,0.528,638905063654860897,638905063654866180
86,0.523,638905063654871468,638905063654876696
87,0.000,638905063654881934,638905063654881934
88,0.528,638905063654887252,638905063654892535
89,0.000,638905063654903112,638905063654903112
90,0.522,638905063654908349,638905063654913572
91,0.524,638905063654918784,638905063654924026
92,0.521,638905063654929283,638905063654934494
93,0.000,638905063654939699,638905063654939699
94,0.525,638905063654950266,638905063654955512
95,0.000,638905063654960798,638905063654960798
96,0.599,638905063654966045,638905063654972032
97,0.521,638905063654977080,638905063654982290
98,0.000,638905063654992785,638905063654992785
99,0.000,638905063655003387,638905063655003387
100,1.028,638905063655003387,638905063655013665
101,0.534,638905063655276321,638905063655281662
102,0.526,638905063655286961,638905063655292218
103,0.000,638905063655297334,638905063655297334
104,0.000,638905063655302630,638905063655302630
105,0.000,638905063655315999,638905063655315999
106,0.000,638905063655326673,638905063655326673
107,0.000,638905063655339330,638905063655339330
108,1.386,638905063655339330,638905063655353187
109,0.000,638905063655353187,638905063655353187
110,0.000,638905063655367934,638905063655367934
111,0.079,638905063655379920,638905063655380706
112,0.000,638905063655380706,638905063655380706
113,0.000,638905063655399424,638905063655399424
114,0.520,638905063655404514,638905063655409718
115,0.582,638905063655415088,638905063655420905
116,0.000,638905063655426145,638905063655426145
117,0.000,638905063655436283,638905063655436283
118,0.000,638905063655449006,638905063655449006
119,0.000,638905063655449006,638905063655449006
120,0.000,638905063655463948,638905063655463948
121,1.473,638905063655463948,638905063655478675
122,0.000,638905063655478675,638905063655478675
123,0.000,638905063655490170,638905063655490170
124,0.000,638905063655503525,638905063655503525
125,1.056,638905063655503525,638905063655514088
126,0.000,638905063655524310,638905063655524310
127,0.523,638905063655529630,638905063655534857
128,0.530,638905063655540158,638905063655545457
129,0.000,638905063655550731,638905063655550731
130,0.000,638905063655556016,638905063655556016
131,0.000,638905063655570862,638905063655570862
132,0.000,638905063655580906,638905063655580906
133,0.000,638905063655586362,638905063655586362
134,0.000,638905063655601302,638905063655601302
135,0.000,638905063655611380,638905063655611380
136,0.000,638905063655621372,638905063655621372
137,0.000,638905063655631382,638905063655631382
138,0.504,638905063655636832,638905063655641874
139,0.529,638905063655647165,638905063655652455
140,0.524,638905063655657686,638905063655662923
141,0.000,638905063655662923,638905063655662923
142,0.000,638905063655677648,638905063655677648
143,0.000,638905063655687682,638905063655687682
144,1.445,638905063655687682,638905063655702128
145,0.000,638905063655702128,638905063655702128
146,1.440,638905063655702128,638905063655716530
147,0.000,638905063655716530,638905063655716530
148,0.000,638905063655731113,638905063655731113
149,0.509,638905063655745068,638905063655750158
150,0.526,638905063655755272,638905063655760536
151,0.000,638905063655766359,638905063655766359
152,0.000,638905063655776761,638905063655776761
153,0.000,638905063655787266,638905063655787266
154,0.524,638905063655792553,638905063655797790
155,0.523,638905063655803100,638905063655808333
156,0.523,638905063655813586,638905063655818820
157,0.000,638905063655824202,638905063655824202
158,0.524,638905063655834661,638905063655839905
159,0.000,638905063655845141,638905063655845141
160,0.527,638905063655850280,638905063655855553
161,0.529,638905063655860781,638905063655866070
162,0.539,638905063655871207,638905063655876593
163,0.000,638905063655887210,638905063655887210
164,0.000,638905063655893012,638905063655893012
165,0.000,638905063655903399,638905063655903399
166,0.000,638905063655913997,638905063655913997
167,0.542,638905063655919341,638905063655924757
168,0.529,638905063655929889,638905063655935182
169,0.551,638905063655940427,638905063655945932
170,0.511,638905063655951236,638905063655956348
171,0.000,638905063655961548,638905063655961548
172,0.515,638905063655972209,638905063655977354
173,0.528,638905063655982637,638905063655987914
174,0.000,638905063655998602,638905063655998602
175,0.000,638905063655998602,638905063655998602
176,0.000,638905063656012318,638905063656012318
177,0.000,638905063656024875,638905063656024875
178,1.226,638905063656024875,638905063656037136
179,0.000,638905063656037136,638905063656037136
180,0.000,638905063656049355,638905063656049355
181,0.000,638905063656063784,638905063656063784
182,1.658,638905063656063784,638905063656080363
183,0.000,638905063656086548,638905063656086548
184,0.000,638905063656097703,638905063656097703
185,0.531,638905063656102841,638905063656108148
186,0.522,638905063656113463,638905063656118685
187,0.528,638905063656123917,638905063656129192
188,0.510,638905063656134450,638905063656139546
189,0.000,638905063656144808,638905063656144808
190,0.000,638905063656155266,638905063656155266
191,0.524,638905063656160523,638905063656165759
192,0.524,638905063656170966,638905063656176201
193,0.521,638905063656181526,638905063656186732
194,0.000,638905063656192001,638905063656192001
195,0.541,638905063656202381,638905063656207786
196,0.528,638905063656213062,638905063656218338
197,0.525,638905063656223674,638905063656228922
198,5.306,638905063656234139,638905063656287203
199,0.000,638905063656302903,638905063656302903
200,0.000,638905063656302903,638905063656302903
201,0.531,638905063656513614,638905063656518924
202,0.539,638905063656524239,638905063656529630
203,0.522,638905063656534817,638905063656540041
204,0.513,638905063656545261,638905063656550392
205,0.000,638905063656555679,638905063656555679
206,0.000,638905063656566162,638905063656566162
207,0.516,638905063656571312,638905063656576474
208,0.524,638905063656581609,638905063656586848
209,0.523,638905063656591945,638905063656597170
210,0.000,638905063656602282,638905063656602282
211,0.000,638905063656612535,638905063656612535
212,0.000,638905063656612535,638905063656612535
213,0.000,638905063656626513,638905063656626513
214,0.000,638905063656641186,638905063656641186
215,0.000,638905063656652081,638905063656652081
216,0.000,638905063656652081,638905063656652081
217,0.000,638905063656666808,638905063656666808
218,0.000,638905063656679349,638905063656679349
219,0.000,638905063656688611,638905063656688611
220,0.000,638905063656698999,638905063656698999
221,0.000,638905063656709703,638905063656709703
222,0.525,638905063656715220,638905063656720473
223,0.511,638905063656725744,638905063656730857
224,0.528,638905063656736202,638905063656741480
225,0.000,638905063656746778,638905063656746778
226,0.000,638905063656757266,638905063656757266
227,0.531,638905063656762583,638905063656767895
228,0.505,638905063656773815,638905063656778864
229,0.000,638905063656789378,638905063656789378
230,0.000,638905063656799892,638905063656799892
231,0.000,638905063656810531,638905063656810531
