MessageId,LatencyMs,SentTimestamp,ReceivedTimestamp
1,18.016,638905107565402462,638905107565582618
2,19.190,638905107565402462,638905107565594364
3,19.190,638905107565402462,638905107565594364
4,24.154,638905107565402462,638905107565643999
5,25.199,638905107565402462,638905107565654454
6,25.199,638905107565402462,638905107565654454
7,26.663,638905107565402462,638905107565669093
8,27.908,638905107565402462,638905107565681546
9,27.908,638905107565402462,638905107565681546
10,29.362,638905107565402462,638905107565696086
11,30.847,638905107565402462,638905107565710933
12,31.853,638905107565402462,638905107565720987
13,31.853,638905107565402462,638905107565720987
14,33.332,638905107565402462,638905107565735779
15,34.361,638905107565402462,638905107565746074
16,35.490,638905107565402462,638905107565757365
17,36.522,638905107565402462,638905107565767677
18,37.922,638905107565402462,638905107565781684
19,37.922,638905107565402462,638905107565781684
20,39.308,638905107565402462,638905107565795539
21,42.745,638905107565402462,638905107565829912
22,45.242,638905107565402462,638905107565854883
23,46.248,638905107565402462,638905107565864939
24,47.661,638905107565402462,638905107565879067
25,47.661,638905107565402462,638905107565879067
26,48.967,638905107565402462,638905107565892129
27,50.439,638905107565402462,638905107565906854
28,50.439,638905107565402462,638905107565906854
29,51.945,638905107565402462,638905107565921909
30,53.299,638905107565402462,638905107565935456
31,53.299,638905107565402462,638905107565935456
32,54.754,638905107565402462,638905107565950006
33,55.810,638905107565402462,638905107565960565
34,57.278,638905107565402462,638905107565975241
35,57.278,638905107565402462,638905107565975241
36,58.757,638905107565402462,638905107565990027
37,59.761,638905107565402462,638905107566000068
38,60.867,638905107565402462,638905107566011127
39,61.927,638905107565402462,638905107566021730
40,63.329,638905107565402462,638905107566035754
41,63.329,638905107565402462,638905107566035754
42,64.745,638905107565402462,638905107566049908
43,66.242,638905107565402462,638905107566064885
44,67.437,638905107565402462,638905107566076834
45,67.437,638905107565402462,638905107566076834
46,68.910,638905107565402462,638905107566091558
47,69.929,638905107565402462,638905107566101752
48,71.599,638905107565402462,638905107566118456
49,71.599,638905107565402462,638905107566118456
50,72.611,638905107565402462,638905107566128576
51,73.632,638905107565402462,638905107566138786
52,75.076,638905107565402462,638905107566153224
53,75.076,638905107565402462,638905107566153224
54,76.549,638905107565402462,638905107566167956
55,78.074,638905107565402462,638905107566183206
56,78.579,638905107565402462,638905107566188255
57,79.991,638905107565402462,638905107566202374
58,79.991,638905107565402462,638905107566202374
59,81.520,638905107565402462,638905107566217661
60,82.540,638905107565402462,638905107566227865
61,83.822,638905107565402462,638905107566240686
62,84.826,638905107565402462,638905107566250722
63,85.897,638905107565402462,638905107566261436
64,87.094,638905107565402462,638905107566273401
65,87.094,638905107565402462,638905107566273401
66,88.568,638905107565402462,638905107566288144
67,90.027,638905107565402462,638905107566302736
68,90.027,638905107565402462,638905107566302736
69,91.538,638905107565402462,638905107566317837
70,92.764,638905107565402462,638905107566330105
71,93.960,638905107565402462,638905107566342062
72,95.014,638905107565402462,638905107566352605
73,96.593,638905107565402462,638905107566368394
74,97.119,638905107565402462,638905107566373653
75,98.164,638905107565402462,638905107566384099
76,99.746,638905107565402462,638905107566399919
77,100.279,638905107565402462,638905107566405247
78,101.336,638905107565402462,638905107566415822
79,101.850,638905107565402462,638905107566420965
80,102.916,638905107565402462,638905107566431618
81,103.974,638905107565402462,638905107566442197
82,104.485,638905107565402462,638905107566447316
83,105.934,638905107565402462,638905107566461798
84,105.934,638905107565402462,638905107566461798
85,107.302,638905107565402462,638905107566475479
86,108.688,638905107565402462,638905107566489345
87,108.688,638905107565402462,638905107566489345
88,110.184,638905107565402462,638905107566504297
89,111.534,638905107565402462,638905107566517800
90,112.854,638905107565402462,638905107566531005
91,112.854,638905107565402462,638905107566531005
92,114.328,638905107565402462,638905107566545739
93,115.707,638905107565402462,638905107566559530
94,116.985,638905107565402462,638905107566572308
95,116.985,638905107565402462,638905107566572308
96,118.452,638905107565402462,638905107566586983
97,119.915,638905107565402462,638905107566601615
98,121.108,638905107565402462,638905107566613539
