MessageId,LatencyMs,SentTimestamp,ReceivedTimestamp,,,
2462,0,6.39E+17,6.39E+17,,,
2463,0,6.39E+17,6.39E+17,,,
2464,0,6.39E+17,6.39E+17,,,
2465,0,6.39E+17,6.39E+17,,,
2466,1.262,6.39E+17,6.39E+17,,,
2467,1.005,6.39E+17,6.39E+17,,,
2468,0,6.39E+17,6.39E+17,,,
2469,0,6.39E+17,6.39E+17,,,
2470,0,6.39E+17,6.39E+17,,,
2471,0,6.39E+17,6.39E+17,,,
2472,0,6.39E+17,6.39E+17,,,
2473,0.507,6.39E+17,6.39E+17,,,
2474,1.014,6.39E+17,6.39E+17,,,
2475,1.338,6.39E+17,6.39E+17,,,
2476,0,6.39E+17,6.39E+17,,,
2477,0,6.39E+17,6.39E+17,,,
2478,0,6.39E+17,6.39E+17,,,
2479,1.107,6.39E+17,6.39E+17,,,
2480,0,6.39E+17,6.39E+17,,,
2481,0,6.39E+17,6.39E+17,,,
2482,1.505,6.39E+17,6.39E+17,,,
2483,0,6.39E+17,6.39E+17,,,
2484,1.415,6.39E+17,6.39E+17,,,
2485,0,6.39E+17,6.39E+17,,,
2486,1.079,6.39E+17,6.39E+17,,,
2487,0,6.39E+17,6.39E+17,,,
2488,0,6.39E+17,6.39E+17,,,
2489,0,6.39E+17,6.39E+17,,,
2490,0,6.39E+17,6.39E+17,,,
2491,1.055,6.39E+17,6.39E+17,,,
2492,0,6.39E+17,6.39E+17,,,
2493,0,6.39E+17,6.39E+17,,,
2494,1.311,6.39E+17,6.39E+17,,,
2495,0,6.39E+17,6.39E+17,,,
2496,1.005,6.39E+17,6.39E+17,,,
2497,0,6.39E+17,6.39E+17,,,
2498,0,6.39E+17,6.39E+17,,,
2499,0,6.39E+17,6.39E+17,,,
2500,0,6.39E+17,6.39E+17,,,
2501,1.001,6.39E+17,6.39E+17,,,
2502,0,6.39E+17,6.39E+17,,,
2503,0,6.39E+17,6.39E+17,,,
2504,0,6.39E+17,6.39E+17,,,
2505,0,6.39E+17,6.39E+17,,,
2506,0,6.39E+17,6.39E+17,,,
2507,0,6.39E+17,6.39E+17,,,
2508,1.006,6.39E+17,6.39E+17,,,
2509,1.171,6.39E+17,6.39E+17,,,
2510,1.005,6.39E+17,6.39E+17,,,
2511,0,6.39E+17,6.39E+17,,,
2512,0,6.39E+17,6.39E+17,,,
2513,1.017,6.39E+17,6.39E+17,,,
2514,0,6.39E+17,6.39E+17,,,
2515,0,6.39E+17,6.39E+17,,,
2516,0,6.39E+17,6.39E+17,,,
2517,0,6.39E+17,6.39E+17,,,
2518,0,6.39E+17,6.39E+17,,,
2519,0,6.39E+17,6.39E+17,,,
2520,0,6.39E+17,6.39E+17,,,
2521,0,6.39E+17,6.39E+17,,,
2522,0,6.39E+17,6.39E+17,,,
2523,0,6.39E+17,6.39E+17,,,
2524,0,6.39E+17,6.39E+17,,,
2525,0,6.39E+17,6.39E+17,,,
2526,0,6.39E+17,6.39E+17,,,
2527,0,6.39E+17,6.39E+17,,,
2528,0,6.39E+17,6.39E+17,,,
2529,0,6.39E+17,6.39E+17,,,
2530,0,6.39E+17,6.39E+17,,,
2531,0,6.39E+17,6.39E+17,,,
2532,1.004,6.39E+17,6.39E+17,,,
2533,0,6.39E+17,6.39E+17,,,
2534,0,6.39E+17,6.39E+17,,,
2535,0,6.39E+17,6.39E+17,,,
2536,0,6.39E+17,6.39E+17,,,
2537,0.504,6.39E+17,6.39E+17,,,
2538,1.039,6.39E+17,6.39E+17,,,
2539,1.069,6.39E+17,6.39E+17,,,
2540,0,6.39E+17,6.39E+17,,,
2541,0,6.39E+17,6.39E+17,,,
2542,0,6.39E+17,6.39E+17,,,
2543,0.543,6.39E+17,6.39E+17,,,
2544,0,6.39E+17,6.39E+17,,,
2545,0,6.39E+17,6.39E+17,,,
2546,0,6.39E+17,6.39E+17,,,
2547,1.086,6.39E+17,6.39E+17,,,
2548,1.051,6.39E+17,6.39E+17,,,
2549,1.057,6.39E+17,6.39E+17,,,
2550,0,6.39E+17,6.39E+17,,,
2551,1.01,6.39E+17,6.39E+17,,,
2552,0,6.39E+17,6.39E+17,,,
2553,1.001,6.39E+17,6.39E+17,,,
2554,1.001,6.39E+17,6.39E+17,,,
2555,0,6.39E+17,6.39E+17,,,
2556,1.037,6.39E+17,6.39E+17,,,
2557,0,6.39E+17,6.39E+17,,,
2558,0,6.39E+17,6.39E+17,,,
2559,0,6.39E+17,6.39E+17,,,
2560,1.004,6.39E+17,6.39E+17,,,
2561,1.271,6.39E+17,6.39E+17,,,
2562,1.13,6.39E+17,6.39E+17,,,
2563,1.086,6.39E+17,6.39E+17,,,
2564,1.051,6.39E+17,6.39E+17,,,
2565,1.036,6.39E+17,6.39E+17,,,
2566,0,6.39E+17,6.39E+17,,,
2567,0,6.39E+17,6.39E+17,,,
2568,0,6.39E+17,6.39E+17,,,
2569,0,6.39E+17,6.39E+17,,,
2570,0,6.39E+17,6.39E+17,,,
2571,0,6.39E+17,6.39E+17,,,
2572,1.317,6.39E+17,6.39E+17,,,
2573,1.202,6.39E+17,6.39E+17,,,
2574,0,6.39E+17,6.39E+17,,,
2575,1.066,6.39E+17,6.39E+17,,,
2576,1.193,6.39E+17,6.39E+17,,,
2577,0,6.39E+17,6.39E+17,,,
2578,0,6.39E+17,6.39E+17,,,
2579,0,6.39E+17,6.39E+17,,,
2580,0,6.39E+17,6.39E+17,,,
2581,1.015,6.39E+17,6.39E+17,,,
2582,0,6.39E+17,6.39E+17,,,
2583,0,6.39E+17,6.39E+17,,,
2584,1.073,6.39E+17,6.39E+17,,,
2585,0,6.39E+17,6.39E+17,,,
2586,0,6.39E+17,6.39E+17,,,
2587,0,6.39E+17,6.39E+17,,,
2588,0,6.39E+17,6.39E+17,,,
2589,0,6.39E+17,6.39E+17,,,
2590,0,6.39E+17,6.39E+17,,,
2591,0,6.39E+17,6.39E+17,,,
2592,0,6.39E+17,6.39E+17,,,
2593,0,6.39E+17,6.39E+17,,,
2594,0,6.39E+17,6.39E+17,,,
2595,0,6.39E+17,6.39E+17,,,
2596,0,6.39E+17,6.39E+17,,,
2597,0,6.39E+17,6.39E+17,,,
2598,0,6.39E+17,6.39E+17,,,
2599,0,6.39E+17,6.39E+17,,,
2600,0,6.39E+17,6.39E+17,,,
2601,0,6.39E+17,6.39E+17,,,
2602,0,6.39E+17,6.39E+17,,,
2603,0,6.39E+17,6.39E+17,,,
2604,0,6.39E+17,6.39E+17,,,
2605,0,6.39E+17,6.39E+17,,,
2606,0,6.39E+17,6.39E+17,,,
2607,0,6.39E+17,6.39E+17,,,
2608,1.005,6.39E+17,6.39E+17,,,
2609,0,6.39E+17,6.39E+17,,,
2610,1.05,6.39E+17,6.39E+17,,,
2611,0,6.39E+17,6.39E+17,,,
2612,0,6.39E+17,6.39E+17,,,
2613,0,6.39E+17,6.39E+17,,,
2614,0,6.39E+17,6.39E+17,,,
2615,0,6.39E+17,6.39E+17,,,
2616,0,6.39E+17,6.39E+17,,,
2617,0,6.39E+17,6.39E+17,,,
2618,0,6.39E+17,6.39E+17,,,
2619,1.087,6.39E+17,6.39E+17,,,
2620,0,6.39E+17,6.39E+17,,,
2621,0,6.39E+17,6.39E+17,,,
2622,0,6.39E+17,6.39E+17,,,
2623,1.337,6.39E+17,6.39E+17,,,
2624,0,6.39E+17,6.39E+17,,,
2625,0,6.39E+17,6.39E+17,,,
2626,0,6.39E+17,6.39E+17,,,
2627,0,6.39E+17,6.39E+17,,,
2628,0,6.39E+17,6.39E+17,,,
2629,0,6.39E+17,6.39E+17,,,
2630,0,6.39E+17,6.39E+17,,,
2631,1.308,6.39E+17,6.39E+17,,,
2632,0,6.39E+17,6.39E+17,,,
2633,0,6.39E+17,6.39E+17,,,
2634,1.022,6.39E+17,6.39E+17,,,
2635,0,6.39E+17,6.39E+17,,,
2636,0,6.39E+17,6.39E+17,,,
2637,0,6.39E+17,6.39E+17,,,
2638,1.476,6.39E+17,6.39E+17,,,
2639,0,6.39E+17,6.39E+17,,,
2640,1.202,6.39E+17,6.39E+17,,,
2641,0,6.39E+17,6.39E+17,,,
2642,0,6.39E+17,6.39E+17,,,
2643,0,6.39E+17,6.39E+17,,,
2644,1.489,6.39E+17,6.39E+17,,,
2645,0,6.39E+17,6.39E+17,,,
2646,1.005,6.39E+17,6.39E+17,,,
2647,0,6.39E+17,6.39E+17,,,
2648,0,6.39E+17,6.39E+17,,,
2649,0,6.39E+17,6.39E+17,,,
2650,0,6.39E+17,6.39E+17,,,
2651,0,6.39E+17,6.39E+17,,,
2652,0,6.39E+17,6.39E+17,,,
2653,0,6.39E+17,6.39E+17,,,
2654,0,6.39E+17,6.39E+17,,,
2655,0,6.39E+17,6.39E+17,,,
2656,1.024,6.39E+17,6.39E+17,,,
2657,1.335,6.39E+17,6.39E+17,,,
2658,1.031,6.39E+17,6.39E+17,,,
2659,0,6.39E+17,6.39E+17,,,
2660,0,6.39E+17,6.39E+17,,,
2661,0,6.39E+17,6.39E+17,,,
2662,1.254,6.39E+17,6.39E+17,,,
2663,1.033,6.39E+17,6.39E+17,,,
2664,0,6.39E+17,6.39E+17,,,
2665,0,6.39E+17,6.39E+17,,,
2666,0,6.39E+17,6.39E+17,,,
2667,1.206,6.39E+17,6.39E+17,,,
2668,0,6.39E+17,6.39E+17,,,
2669,0,6.39E+17,6.39E+17,,,
2670,0,6.39E+17,6.39E+17,,,
2671,0,6.39E+17,6.39E+17,,,
2672,0,6.39E+17,6.39E+17,,,
2673,0,6.39E+17,6.39E+17,,,
2674,0,6.39E+17,6.39E+17,,,
2675,0,6.39E+17,6.39E+17,,,
2676,0,6.39E+17,6.39E+17,,,
2677,0,6.39E+17,6.39E+17,,,
2678,0,6.39E+17,6.39E+17,,,
2679,0,6.39E+17,6.39E+17,,,
2680,1.03,6.39E+17,6.39E+17,,,
2681,1.103,6.39E+17,6.39E+17,,,
2682,0,6.39E+17,6.39E+17,,,
2683,1.078,6.39E+17,6.39E+17,,,
2684,0,6.39E+17,6.39E+17,,,
2685,0,6.39E+17,6.39E+17,,,
2686,1.044,6.39E+17,6.39E+17,,,
2687,0,6.39E+17,6.39E+17,,,
2688,0,6.39E+17,6.39E+17,,,
2689,0,6.39E+17,6.39E+17,,,
2690,0,6.39E+17,6.39E+17,,,
2691,0,6.39E+17,6.39E+17,,,
2692,0,6.39E+17,6.39E+17,,,
2693,0,6.39E+17,6.39E+17,,,
2694,1.028,6.39E+17,6.39E+17,,,
2695,0,6.39E+17,6.39E+17,,,
2696,1.027,6.39E+17,6.39E+17,,,
2697,0,6.39E+17,6.39E+17,,,
2698,0,6.39E+17,6.39E+17,,,
2699,1.433,6.39E+17,6.39E+17,,,
2700,0,6.39E+17,6.39E+17,,,
2701,0,6.39E+17,6.39E+17,,,
2702,0,6.39E+17,6.39E+17,,,
2703,0,6.39E+17,6.39E+17,,,
2704,1.005,6.39E+17,6.39E+17,,,
2705,0,6.39E+17,6.39E+17,,,
2706,0,6.39E+17,6.39E+17,,,
2707,0,6.39E+17,6.39E+17,,,
2708,0,6.39E+17,6.39E+17,,,
2709,0,6.39E+17,6.39E+17,,,
2710,0,6.39E+17,6.39E+17,,,
2711,0.504,6.39E+17,6.39E+17,,,
2712,1.015,6.39E+17,6.39E+17,,,
2713,1.058,6.39E+17,6.39E+17,,,
2714,0,6.39E+17,6.39E+17,,,
2715,0,6.39E+17,6.39E+17,,,
2716,0,6.39E+17,6.39E+17,,,
2717,0,6.39E+17,6.39E+17,,,
2718,0,6.39E+17,6.39E+17,,,
2719,0,6.39E+17,6.39E+17,,,
2720,0,6.39E+17,6.39E+17,,,
2721,0,6.39E+17,6.39E+17,,,
2722,0,6.39E+17,6.39E+17,,,
2723,1.005,6.39E+17,6.39E+17,,,
2724,0,6.39E+17,6.39E+17,,,
2725,0,6.39E+17,6.39E+17,,,
2726,0,6.39E+17,6.39E+17,,,
2727,0,6.39E+17,6.39E+17,,,
2728,0,6.39E+17,6.39E+17,,,
2729,0,6.39E+17,6.39E+17,,,
2730,1.064,6.39E+17,6.39E+17,,,
2731,0,6.39E+17,6.39E+17,,,
2732,0,6.39E+17,6.39E+17,,,
2733,0,6.39E+17,6.39E+17,,,
2734,0,6.39E+17,6.39E+17,,,
2735,1.007,6.39E+17,6.39E+17,,,
2736,1.186,6.39E+17,6.39E+17,,,
2737,1.077,6.39E+17,6.39E+17,,,
2738,1.009,6.39E+17,6.39E+17,,,
2739,0,6.39E+17,6.39E+17,,,
2740,0,6.39E+17,6.39E+17,,,
2741,0,6.39E+17,6.39E+17,,,
2742,1.484,6.39E+17,6.39E+17,,,
2743,0,6.39E+17,6.39E+17,,,
2744,0,6.39E+17,6.39E+17,,,
2745,0,6.39E+17,6.39E+17,,,
2746,0,6.39E+17,6.39E+17,,,
2747,0,6.39E+17,6.39E+17,,,
2748,0,6.39E+17,6.39E+17,,,
2749,1.45,6.39E+17,6.39E+17,,,
2750,0,6.39E+17,6.39E+17,,,
2751,0,6.39E+17,6.39E+17,,,
2752,0,6.39E+17,6.39E+17,,,
2753,0,6.39E+17,6.39E+17,,,
2754,0,6.39E+17,6.39E+17,,,
2755,0,6.39E+17,6.39E+17,,,
2756,0,6.39E+17,6.39E+17,,,
2757,0,6.39E+17,6.39E+17,,,
2758,1.039,6.39E+17,6.39E+17,,,
2759,0,6.39E+17,6.39E+17,,,
2760,1.054,6.39E+17,6.39E+17,,,
2761,1.487,6.39E+17,6.39E+17,,,
2762,0,6.39E+17,6.39E+17,,,
2763,1.036,6.39E+17,6.39E+17,,,
2764,0,6.39E+17,6.39E+17,,,
2765,0,6.39E+17,6.39E+17,,,
2766,0,6.39E+17,6.39E+17,,,
2767,0,6.39E+17,6.39E+17,,,
2768,0,6.39E+17,6.39E+17,,,
2769,0,6.39E+17,6.39E+17,,,
2770,1.063,6.39E+17,6.39E+17,,,
2771,1.005,6.39E+17,6.39E+17,,,
2772,0,6.39E+17,6.39E+17,,,
2773,1.016,6.39E+17,6.39E+17,,,
2774,1.029,6.39E+17,6.39E+17,,,
2775,0,6.39E+17,6.39E+17,,,
2776,0,6.39E+17,6.39E+17,,,
2777,0,6.39E+17,6.39E+17,,,
2778,0,6.39E+17,6.39E+17,,,
2779,0,6.39E+17,6.39E+17,,,
2780,0,6.39E+17,6.39E+17,,,
2781,0,6.39E+17,6.39E+17,,,
2782,1.041,6.39E+17,6.39E+17,,,
2783,0,6.39E+17,6.39E+17,,,
2784,1.051,6.39E+17,6.39E+17,,,
2785,1.005,6.39E+17,6.39E+17,,,
2786,1.014,6.39E+17,6.39E+17,,,
2787,0,6.39E+17,6.39E+17,,,
2788,0,6.39E+17,6.39E+17,,,
2789,0,6.39E+17,6.39E+17,,,
2790,0,6.39E+17,6.39E+17,,,
2791,0,6.39E+17,6.39E+17,,,
2792,1.053,6.39E+17,6.39E+17,,,
2793,0,6.39E+17,6.39E+17,,,
2794,0,6.39E+17,6.39E+17,,,
2795,0,6.39E+17,6.39E+17,,,
2796,1.028,6.39E+17,6.39E+17,,,
2797,0,6.39E+17,6.39E+17,,,
2798,0,6.39E+17,6.39E+17,,,
2799,1.397,6.39E+17,6.39E+17,,,
2800,0,6.39E+17,6.39E+17,,,
2801,1.068,6.39E+17,6.39E+17,,,
2802,0.989,6.39E+17,6.39E+17,,,
2803,0,6.39E+17,6.39E+17,,,
2804,0,6.39E+17,6.39E+17,,,
2805,0,6.39E+17,6.39E+17,,,
2806,0,6.39E+17,6.39E+17,,,
2807,0,6.39E+17,6.39E+17,,,
2808,0,6.39E+17,6.39E+17,,,
2809,0,6.39E+17,6.39E+17,,,
2810,0,6.39E+17,6.39E+17,,,
2811,0,6.39E+17,6.39E+17,,,
2812,1.005,6.39E+17,6.39E+17,,,
2813,0,6.39E+17,6.39E+17,,,
2814,0,6.39E+17,6.39E+17,,,
2815,0,6.39E+17,6.39E+17,,,
2816,0,6.39E+17,6.39E+17,,,
2817,1.392,6.39E+17,6.39E+17,,,
2818,1.314,6.39E+17,6.39E+17,,,
2819,0,6.39E+17,6.39E+17,,,
2820,0,6.39E+17,6.39E+17,,,
2821,0,6.39E+17,6.39E+17,,,
2822,0,6.39E+17,6.39E+17,,,
2823,0,6.39E+17,6.39E+17,,,
2824,0,6.39E+17,6.39E+17,,,
2825,0,6.39E+17,6.39E+17,,,
2826,0,6.39E+17,6.39E+17,,,
2827,0,6.39E+17,6.39E+17,,,
2828,1.004,6.39E+17,6.39E+17,,,
2829,1.117,6.39E+17,6.39E+17,,,
2830,1.049,6.39E+17,6.39E+17,,,
2831,0,6.39E+17,6.39E+17,,,
2832,0,6.39E+17,6.39E+17,,,
2833,0,6.39E+17,6.39E+17,,,
2834,0,6.39E+17,6.39E+17,,,
2835,0,6.39E+17,6.39E+17,,,
2836,0,6.39E+17,6.39E+17,,,
2837,0,6.39E+17,6.39E+17,,,
2838,0,6.39E+17,6.39E+17,,,
2839,1.092,6.39E+17,6.39E+17,,,
2840,1.036,6.39E+17,6.39E+17,,,
2841,1.005,6.39E+17,6.39E+17,,,
2842,0,6.39E+17,6.39E+17,,,
2843,0,6.39E+17,6.39E+17,,,
2844,1.497,6.39E+17,6.39E+17,,,
2845,1.005,6.39E+17,6.39E+17,,,
2846,1.008,6.39E+17,6.39E+17,,,
2847,0,6.39E+17,6.39E+17,,,
2848,1.016,6.39E+17,6.39E+17,,,
2849,1.044,6.39E+17,6.39E+17,,,
2850,1.04,6.39E+17,6.39E+17,,,
2851,1.191,6.39E+17,6.39E+17,,,
2852,1.168,6.39E+17,6.39E+17,,,
2853,0,6.39E+17,6.39E+17,,,
2854,0,6.39E+17,6.39E+17,,,
2855,0,6.39E+17,6.39E+17,,,
2856,0,6.39E+17,6.39E+17,,,
2857,1.226,6.39E+17,6.39E+17,,,
2858,1.047,6.39E+17,6.39E+17,,,
2859,0,6.39E+17,6.39E+17,,,
2860,0,6.39E+17,6.39E+17,,,
2861,0,6.39E+17,6.39E+17,,,
2862,0,6.39E+17,6.39E+17,,,
2863,0,6.39E+17,6.39E+17,,,
2864,0,6.39E+17,6.39E+17,,,
2865,0,6.39E+17,6.39E+17,,,
2866,0,6.39E+17,6.39E+17,,,
2867,0,6.39E+17,6.39E+17,,,
2868,0,6.39E+17,6.39E+17,,,
2869,0,6.39E+17,6.39E+17,,,
2870,0,6.39E+17,6.39E+17,,,
2871,0,6.39E+17,6.39E+17,,,
2872,1.005,6.39E+17,6.39E+17,,,
2873,1.083,6.39E+17,6.39E+17,,,
2874,0,6.39E+17,6.39E+17,,,
2875,1.157,6.39E+17,6.39E+17,,,
2876,0,6.39E+17,6.39E+17,,,
2877,1.479,6.39E+17,6.39E+17,,,
2878,0,6.39E+17,6.39E+17,,,
2879,0,6.39E+17,6.39E+17,,,
2880,0,6.39E+17,6.39E+17,,,
2881,0,6.39E+17,6.39E+17,,,
2882,0,6.39E+17,6.39E+17,,,
2883,0,6.39E+17,6.39E+17,,,
2884,0,6.39E+17,6.39E+17,,,
2885,0,6.39E+17,6.39E+17,,,
2886,0,6.39E+17,6.39E+17,,,
2887,1.381,6.39E+17,6.39E+17,,,
2888,1.142,6.39E+17,6.39E+17,,,
2889,1.021,6.39E+17,6.39E+17,,,
2890,0,6.39E+17,6.39E+17,,,
2891,0,6.39E+17,6.39E+17,,,
2892,0,6.39E+17,6.39E+17,,,
2893,0,6.39E+17,6.39E+17,,,
2894,0,6.39E+17,6.39E+17,,,
2895,0,6.39E+17,6.39E+17,,,
2896,1.104,6.39E+17,6.39E+17,,,
2897,0,6.39E+17,6.39E+17,,,
2898,0,6.39E+17,6.39E+17,,,
2899,0,6.39E+17,6.39E+17,,,
2900,0,6.39E+17,6.39E+17,,,
2901,0,6.39E+17,6.39E+17,,,
2902,1.007,6.39E+17,6.39E+17,,,
2903,1.082,6.39E+17,6.39E+17,,,
2904,1.025,6.39E+17,6.39E+17,,,
2905,1.033,6.39E+17,6.39E+17,,,
2906,1.061,6.39E+17,6.39E+17,,,
2907,1.065,6.39E+17,6.39E+17,,,
2908,1.134,6.39E+17,6.39E+17,,,
2909,0,6.39E+17,6.39E+17,,,
2910,0,6.39E+17,6.39E+17,,,
2911,1.006,6.39E+17,6.39E+17,,,
2912,0,6.39E+17,6.39E+17,,,
2913,1.388,6.39E+17,6.39E+17,,,
2914,0,6.39E+17,6.39E+17,,,
2915,0,6.39E+17,6.39E+17,,,
2916,1.344,6.39E+17,6.39E+17,,,
2917,1.023,6.39E+17,6.39E+17,,,
2918,1.134,6.39E+17,6.39E+17,,,
2919,1.072,6.39E+17,6.39E+17,,,
2920,1.036,6.39E+17,6.39E+17,,,
2921,0,6.39E+17,6.39E+17,,,
2922,0,6.39E+17,6.39E+17,,,
2923,0,6.39E+17,6.39E+17,,,
2924,0,6.39E+17,6.39E+17,,,
2925,0,6.39E+17,6.39E+17,,,
2926,0,6.39E+17,6.39E+17,,,
2927,0,6.39E+17,6.39E+17,,,
2928,0,6.39E+17,6.39E+17,,,
2929,1.423,6.39E+17,6.39E+17,,,
2930,1.171,6.39E+17,6.39E+17,,,
2931,1.067,6.39E+17,6.39E+17,,,
2932,1.009,6.39E+17,6.39E+17,,,
2933,1.001,6.39E+17,6.39E+17,,,
2934,1.425,6.39E+17,6.39E+17,,,
2935,0,6.39E+17,6.39E+17,,,
2936,0,6.39E+17,6.39E+17,,,
2937,0,6.39E+17,6.39E+17,,,
2938,0,6.39E+17,6.39E+17,,,
2939,0,6.39E+17,6.39E+17,,,
2940,0,6.39E+17,6.39E+17,,,
2941,0,6.39E+17,6.39E+17,,,
2942,0,6.39E+17,6.39E+17,,,
2943,0,6.39E+17,6.39E+17,,,
2944,1.489,6.39E+17,6.39E+17,,,
2945,1.383,6.39E+17,6.39E+17,,,
2946,0,6.39E+17,6.39E+17,,,
2947,0,6.39E+17,6.39E+17,,,
2948,0,6.39E+17,6.39E+17,,,
2949,0,6.39E+17,6.39E+17,,,
2950,1.021,6.39E+17,6.39E+17,,,
2951,0,6.39E+17,6.39E+17,,,
2952,1.237,6.39E+17,6.39E+17,,,
2953,1.005,6.39E+17,6.39E+17,,,
2954,1.005,6.39E+17,6.39E+17,,,
2955,1.005,6.39E+17,6.39E+17,,,
2956,1.178,6.39E+17,6.39E+17,,,
2957,0,6.39E+17,6.39E+17,,,
2958,1.162,6.39E+17,6.39E+17,,,
2959,0,6.39E+17,6.39E+17,,,
2960,0,6.39E+17,6.39E+17,,,
2961,0,6.39E+17,6.39E+17,,,
2962,0,6.39E+17,6.39E+17,,,
2963,0,6.39E+17,6.39E+17,,,
2964,0,6.39E+17,6.39E+17,,,
2965,0,6.39E+17,6.39E+17,,,
2966,0,6.39E+17,6.39E+17,,,
2967,0,6.39E+17,6.39E+17,,,
2968,1.055,6.39E+17,6.39E+17,,,
2969,0,6.39E+17,6.39E+17,,,
2970,0,6.39E+17,6.39E+17,,,
2971,0,6.39E+17,6.39E+17,,,
2972,1.261,6.39E+17,6.39E+17,,,
2973,0,6.39E+17,6.39E+17,,,
2974,1.464,6.39E+17,6.39E+17,,,
2975,1.146,6.39E+17,6.39E+17,,,
2976,1.006,6.39E+17,6.39E+17,,,
2977,0,6.39E+17,6.39E+17,,,
2978,1.267,6.39E+17,6.39E+17,,,
2979,0,6.39E+17,6.39E+17,,,
2980,0,6.39E+17,6.39E+17,,,
2981,0,6.39E+17,6.39E+17,,,
2982,0,6.39E+17,6.39E+17,,,
2983,0,6.39E+17,6.39E+17,,,
2984,0,6.39E+17,6.39E+17,,,
2985,1.005,6.39E+17,6.39E+17,,,
2986,0,6.39E+17,6.39E+17,,,
2987,0,6.39E+17,6.39E+17,,,
2988,0,6.39E+17,6.39E+17,,,
2989,0,6.39E+17,6.39E+17,,,
2990,0,6.39E+17,6.39E+17,,,
2991,1.008,6.39E+17,6.39E+17,,,
2992,1.008,6.39E+17,6.39E+17,,,
2993,0,6.39E+17,6.39E+17,,,
2994,0,6.39E+17,6.39E+17,,,
2995,0,6.39E+17,6.39E+17,,,
2996,0,6.39E+17,6.39E+17,,,
2997,1.008,6.39E+17,6.39E+17,,,
2998,1.013,6.39E+17,6.39E+17,,,
2999,0,6.39E+17,6.39E+17,,,
3000,0,6.39E+17,6.39E+17,,,
3001,1.195,6.39E+17,6.39E+17,,,
3002,0,6.39E+17,6.39E+17,,,
3003,1.022,6.39E+17,6.39E+17,,,
3004,0,6.39E+17,6.39E+17,,,
3005,0,6.39E+17,6.39E+17,,,
3006,0,6.39E+17,6.39E+17,,,
3007,1.027,6.39E+17,6.39E+17,,,
3008,0,6.39E+17,6.39E+17,,,
3009,0,6.39E+17,6.39E+17,,,
3010,0,6.39E+17,6.39E+17,,,
3011,0,6.39E+17,6.39E+17,,,
3012,0,6.39E+17,6.39E+17,,,
3013,1.487,6.39E+17,6.39E+17,,,
3014,1.438,6.39E+17,6.39E+17,,,
3015,0,6.39E+17,6.39E+17,,,
3016,0,6.39E+17,6.39E+17,,,
3017,0,6.39E+17,6.39E+17,,,
3018,1.056,6.39E+17,6.39E+17,,,
3019,1.017,6.39E+17,6.39E+17,,,
3020,1.19,6.39E+17,6.39E+17,,,
3021,0,6.39E+17,6.39E+17,,,
3022,0,6.39E+17,6.39E+17,,,
3023,1.036,6.39E+17,6.39E+17,,,
3024,0,6.39E+17,6.39E+17,,,
3025,0,6.39E+17,6.39E+17,,,
3026,0,6.39E+17,6.39E+17,,,
3027,0,6.39E+17,6.39E+17,,,
3028,0,6.39E+17,6.39E+17,,,
3029,0,6.39E+17,6.39E+17,,,
3030,0,6.39E+17,6.39E+17,,,
3031,0,6.39E+17,6.39E+17,,,
3032,1.372,6.39E+17,6.39E+17,,,
3033,0,6.39E+17,6.39E+17,,,
3034,0,6.39E+17,6.39E+17,,,
3035,0,6.39E+17,6.39E+17,,,
3036,0,6.39E+17,6.39E+17,,,
3037,1.022,6.39E+17,6.39E+17,,,
3038,1.007,6.39E+17,6.39E+17,,,
3039,1.005,6.39E+17,6.39E+17,,,
3040,1.018,6.39E+17,6.39E+17,,,
3041,0,6.39E+17,6.39E+17,,,
3042,0,6.39E+17,6.39E+17,,,
3043,1.348,6.39E+17,6.39E+17,,,
3044,0,6.39E+17,6.39E+17,,,
3045,1.157,6.39E+17,6.39E+17,,,
3046,1.493,6.39E+17,6.39E+17,,,
3047,1.145,6.39E+17,6.39E+17,,,
3048,0,6.39E+17,6.39E+17,,,
3049,0,6.39E+17,6.39E+17,,,
3050,0,6.39E+17,6.39E+17,,,
3051,0,6.39E+17,6.39E+17,,,
3052,0,6.39E+17,6.39E+17,,,
3053,0,6.39E+17,6.39E+17,,,
3054,0,6.39E+17,6.39E+17,,,
3055,0,6.39E+17,6.39E+17,,,
3056,0,6.39E+17,6.39E+17,,,
3057,0,6.39E+17,6.39E+17,,,
3058,1.369,6.39E+17,6.39E+17,,,
3059,1.005,6.39E+17,6.39E+17,,,
3060,0,6.39E+17,6.39E+17,,,
3061,1.014,6.39E+17,6.39E+17,,,
3062,1.024,6.39E+17,6.39E+17,,,
3063,1.008,6.39E+17,6.39E+17,,,
3064,1.099,6.39E+17,6.39E+17,,,
3065,0,6.39E+17,6.39E+17,,,
3066,1.046,6.39E+17,6.39E+17,,,
3067,0,6.39E+17,6.39E+17,,,
3068,0,6.39E+17,6.39E+17,,,
3069,0,6.39E+17,6.39E+17,,,
3070,0,6.39E+17,6.39E+17,,,
3071,0,6.39E+17,6.39E+17,,,
3072,0,6.39E+17,6.39E+17,,,
3073,0,6.39E+17,6.39E+17,,,
3074,1.008,6.39E+17,6.39E+17,,,
3075,0,6.39E+17,6.39E+17,,,
3076,0,6.39E+17,6.39E+17,,,
3077,1.121,6.39E+17,6.39E+17,,,
3078,0,6.39E+17,6.39E+17,,,
