MessageId,LatencyMs,SentTimestamp,ReceivedTimestamp
1,18.022,638905088360919635,638905088361099852
2,18.556,638905088360919635,638905088361105196
3,18.556,638905088360919635,638905088361105196
4,18.556,638905088360919635,638905088361105196
5,18.556,638905088360919635,638905088361105196
6,18.556,638905088360919635,638905088361105196
7,18.556,638905088360919635,638905088361105196
8,18.556,638905088360919635,638905088361105196
9,18.556,638905088360919635,638905088361105196
10,18.556,638905088360919635,638905088361105196
11,18.556,638905088360919635,638905088361105196
12,18.556,638905088360919635,638905088361105196
13,18.556,638905088360919635,638905088361105196
14,18.556,638905088360919635,638905088361105196
15,18.556,638905088360919635,638905088361105196
16,18.556,638905088360919635,638905088361105196
17,18.556,638905088360919635,638905088361105196
18,18.556,638905088360919635,638905088361105196
19,18.556,638905088360919635,638905088361105196
20,18.556,638905088360919635,638905088361105196
21,19.085,638905088360919635,638905088361110487
22,19.615,638905088360919635,638905088361115788
23,22.153,638905088360919635,638905088361141168
24,22.153,638905088360919635,638905088361141168
25,22.153,638905088360919635,638905088361141168
26,22.153,638905088360919635,638905088361141168
27,22.153,638905088360919635,638905088361141168
28,22.153,638905088360919635,638905088361141168
29,22.153,638905088360919635,638905088361141168
30,22.153,638905088360919635,638905088361141168
31,22.153,638905088360919635,638905088361141168
32,22.153,638905088360919635,638905088361141168
33,22.153,638905088360919635,638905088361141168
34,22.153,638905088360919635,638905088361141168
35,22.153,638905088360919635,638905088361141168
36,22.153,638905088360919635,638905088361141168
37,22.153,638905088360919635,638905088361141168
38,22.153,638905088360919635,638905088361141168
39,22.153,638905088360919635,638905088361141168
40,22.153,638905088360919635,638905088361141168
41,22.153,638905088360919635,638905088361141168
42,22.153,638905088360919635,638905088361141168
43,22.153,638905088360919635,638905088361141168
44,22.153,638905088360919635,638905088361141168
45,22.153,638905088360919635,638905088361141168
46,22.153,638905088360919635,638905088361141168
47,25.603,638905088360919635,638905088361175660
48,25.603,638905088360919635,638905088361175660
49,25.603,638905088360919635,638905088361175660
50,25.603,638905088360919635,638905088361175660
51,25.603,638905088360919635,638905088361175660
52,25.603,638905088360919635,638905088361175660
53,25.603,638905088360919635,638905088361175660
54,25.603,638905088360919635,638905088361175660
55,25.603,638905088360919635,638905088361175660
56,25.603,638905088360919635,638905088361175660
57,25.603,638905088360919635,638905088361175660
58,25.603,638905088360919635,638905088361175660
59,25.603,638905088360919635,638905088361175660
60,25.603,638905088360919635,638905088361175660
61,25.603,638905088360919635,638905088361175660
62,25.603,638905088360919635,638905088361175660
63,25.603,638905088360919635,638905088361175660
64,25.603,638905088360919635,638905088361175660
65,25.603,638905088360919635,638905088361175660
66,25.603,638905088360919635,638905088361175660
67,25.603,638905088360919635,638905088361175660
68,25.603,638905088360919635,638905088361175660
69,25.603,638905088360919635,638905088361175660
70,25.603,638905088360919635,638905088361175660
71,25.603,638905088360919635,638905088361175660
72,25.603,638905088360919635,638905088361175660
73,25.603,638905088360919635,638905088361175660
74,25.603,638905088360919635,638905088361175660
75,26.624,638905088360919635,638905088361185871
76,26.624,638905088360919635,638905088361185871
77,26.624,638905088360919635,638905088361185871
78,26.624,638905088360919635,638905088361185871
79,26.624,638905088360919635,638905088361185871
80,26.624,638905088360919635,638905088361185871
81,26.624,638905088360919635,638905088361185871
82,26.624,638905088360919635,638905088361185871
83,26.624,638905088360919635,638905088361185871
84,26.624,638905088360919635,638905088361185871
85,26.624,638905088360919635,638905088361185871
86,26.624,638905088360919635,638905088361185871
87,26.624,638905088360919635,638905088361185871
88,28.058,638905088360919635,638905088361200211
89,28.058,638905088360919635,638905088361200211
90,28.058,638905088360919635,638905088361200211
91,28.478,638905088360919635,638905088361204415
92,28.478,638905088360919635,638905088361204415
93,28.478,638905088360919635,638905088361204415
94,30.634,638905088360919635,638905088361225974
95,30.634,638905088360919635,638905088361225974
96,30.634,638905088360919635,638905088361225974
97,30.634,638905088360919635,638905088361225974
98,30.634,638905088360919635,638905088361225974
99,30.634,638905088360919635,638905088361225974
100,30.634,638905088360919635,638905088361225974
101,44.851,638905088360919635,638905088361368144
102,45.378,638905088360919635,638905088361373411
103,45.378,638905088360919635,638905088361373411
104,45.378,638905088360919635,638905088361373411
105,45.947,638905088360919635,638905088361379107
106,45.947,638905088360919635,638905088361379107
107,45.947,638905088360919635,638905088361379107
108,46.454,638905088360919635,638905088361384176
109,46.454,638905088360919635,638905088361384176
110,46.454,638905088360919635,638905088361384176
111,46.976,638905088360919635,638905088361389391
112,46.976,638905088360919635,638905088361389391
113,47.510,638905088360919635,638905088361394738
114,47.510,638905088360919635,638905088361394738
115,47.510,638905088360919635,638905088361394738
116,48.044,638905088360919635,638905088361400071
117,48.044,638905088360919635,638905088361400071
118,48.044,638905088360919635,638905088361400071
119,48.574,638905088360919635,638905088361405370
120,48.574,638905088360919635,638905088361405370
121,48.574,638905088360919635,638905088361405370
122,49.105,638905088360919635,638905088361410682
123,49.105,638905088360919635,638905088361410682
124,49.105,638905088360919635,638905088361410682
125,49.632,638905088360919635,638905088361415952
126,49.632,638905088360919635,638905088361415952
127,49.632,638905088360919635,638905088361415952
128,50.165,638905088360919635,638905088361421284
129,50.165,638905088360919635,638905088361421284
130,50.165,638905088360919635,638905088361421284
131,50.165,638905088360919635,638905088361421284
132,50.698,638905088360919635,638905088361426613
133,50.698,638905088360919635,638905088361426613
134,50.698,638905088360919635,638905088361426613
135,50.698,638905088360919635,638905088361426613
136,50.698,638905088360919635,638905088361426613
137,50.698,638905088360919635,638905088361426613
138,50.698,638905088360919635,638905088361426613
139,50.698,638905088360919635,638905088361426613
140,52.114,638905088360919635,638905088361440771
141,52.114,638905088360919635,638905088361440771
142,52.114,638905088360919635,638905088361440771
143,52.114,638905088360919635,638905088361440771
144,52.114,638905088360919635,638905088361440771
145,52.114,638905088360919635,638905088361440771
146,52.114,638905088360919635,638905088361440771
147,52.114,638905088360919635,638905088361440771
148,52.114,638905088360919635,638905088361440771
149,53.559,638905088360919635,638905088361455221
150,53.559,638905088360919635,638905088361455221
151,53.559,638905088360919635,638905088361455221
152,53.559,638905088360919635,638905088361455221
153,53.559,638905088360919635,638905088361455221
154,53.559,638905088360919635,638905088361455221
155,53.559,638905088360919635,638905088361455221
156,53.559,638905088360919635,638905088361455221
157,53.559,638905088360919635,638905088361455221
158,53.559,638905088360919635,638905088361455221
159,55.050,638905088360919635,638905088361470130
160,55.050,638905088360919635,638905088361470130
161,55.050,638905088360919635,638905088361470130
162,55.555,638905088360919635,638905088361475186
163,55.555,638905088360919635,638905088361475186
164,55.555,638905088360919635,638905088361475186
165,55.555,638905088360919635,638905088361475186
166,55.555,638905088360919635,638905088361475186
167,55.555,638905088360919635,638905088361475186
168,55.555,638905088360919635,638905088361475186
169,56.675,638905088360919635,638905088361486381
170,56.675,638905088360919635,638905088361486381
171,56.675,638905088360919635,638905088361486381
172,56.675,638905088360919635,638905088361486381
173,56.675,638905088360919635,638905088361486381
174,56.675,638905088360919635,638905088361486381
175,56.675,638905088360919635,638905088361486381
176,56.675,638905088360919635,638905088361486381
177,56.675,638905088360919635,638905088361486381
178,56.675,638905088360919635,638905088361486381
179,58.179,638905088360919635,638905088361501421
180,58.179,638905088360919635,638905088361501421
181,58.179,638905088360919635,638905088361501421
182,58.179,638905088360919635,638905088361501421
183,58.179,638905088360919635,638905088361501421
184,58.179,638905088360919635,638905088361501421
185,58.179,638905088360919635,638905088361501421
186,58.179,638905088360919635,638905088361501421
